"selection_algorithm","predictors_chosen","num_predictors","PRESS","MSEP","AIC","SBC","SBIC","RMSE","MSE","MAE","Adj_Rsquare","Pred_Rquare","RSquare","Coef_Determ","Coef_Var","Total_SS","Reg_SS","Err_SS","RMS","EMS","Function_Used","KS_Stat","KS_Pvalues","Params","target_name"
"Stepwise (aic)","OverallQual Neighborhood TotRmsAbvGrd GarageArea BsmtFullBath YearRemodAdd Fireplaces LotArea KitchenAbvGr FullBath HalfBath WoodDeckSF ScreenPorch LotFrontage OpenPorchSF MasVnrArea BsmtHalfBath GarageYrBlt FireplaceQu X3SsnPorch YrSold PoolArea GarageCars",23,30.4495352146426,28.4728906434202,-1521.08658705087,-1246.2758995973,-5710.97410554602,0.141078961819314,0.0199032734680154,0.102848279118137,0.875427352084716,0.869196518979796,0.879702322843648,0.937924476087306,1.17331054723304+0i,232.788416463774,204.784510694276,28.0039057694976,4.09569021388553,0.0199032734680154,"ols_step_both_aic",0.0442661837833569,0.11475395129505,"target=Log_SalePrice imb=0.5 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (p-values)","OverallQual Neighborhood TotRmsAbvGrd GarageArea BsmtFullBath YearRemodAdd Fireplaces LotArea KitchenAbvGr FullBath HalfBath WoodDeckSF ScreenPorch LotFrontage OpenPorchSF MasVnrArea BsmtHalfBath GarageYrBlt FireplaceQu X3SsnPorch",20,30.3409507780449,28.5880972420378,-1518.15000417997,-1259.19377946411,-5708.34729756161,0.141361360901672,0.0199830343559727,0.10303090577599,0.874928136464286,0.86966297018148,0.878962712707374,0.937530112960311,1.17565917397076+0i,232.788416463774,204.612338021853,28.1760784419215,4.35345400046495,0.0199830343559727,"ols_step_forward_p",0.0395393616651201,0.204316525832585,"target=Log_SalePrice imb=0.5 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (p-values)","LotFrontage LotArea Neighborhood OverallQual YearRemodAdd MasVnrArea BsmtFullBath BsmtHalfBath FullBath HalfBath KitchenAbvGr TotRmsAbvGrd Fireplaces FireplaceQu GarageYrBlt GarageArea WoodDeckSF OpenPorchSF X3SsnPorch ScreenPorch PoolArea YrSold",22,30.4575414180993,28.4949775891535,-1520.93893695888,-1251.41307041788,-5710.93269917032,0.141132760645978,0.0199184561275548,0.10288999572922,0.875332325299083,0.869162126360187,0.879524992464729,0.937829937923038,1.17375797560889+0i,232.788416463774,204.743230236177,28.0451862275972,4.17843327012606,0.0199184561275548,"ols_step_backward_p",0.0442680641700773,0.114726107171975,"target=Log_SalePrice imb=0.5 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (p-values)","OverallQual Neighborhood TotRmsAbvGrd GarageArea BsmtFullBath YearRemodAdd Fireplaces LotArea KitchenAbvGr FullBath HalfBath WoodDeckSF ScreenPorch LotFrontage OpenPorchSF MasVnrArea BsmtHalfBath GarageYrBlt FireplaceQu X3SsnPorch",20,30.3409507780449,28.5880972420378,-1518.15000417997,-1259.19377946411,-5708.34729756161,0.141361360901672,0.0199830343559727,0.10303090577599,0.874928136464286,0.86966297018148,0.878962712707374,0.937530112960311,1.17565917397076+0i,232.788416463774,204.612338021853,28.1760784419215,4.35345400046495,0.0199830343559727,"ols_step_both_p",0.0395393616651201,0.204316525832585,"target=Log_SalePrice imb=0.5 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Best Subset (SBIC)","BedroomAbvGr GarageArea Fireplaces MasVnrArea LotFrontage ScreenPorch KitchenAbvGr TotRmsAbvGrd FullBath",9,67.7940629692128,67.0261907521463,-340.672447276662,-282.539417238407,-4478.15918394234,0.214408837568033,0.0459711496272753,0.159226718710278,0.71227105702073,0.708773898636994,0.714048380621837,0.845013834574226,1.78317268070588+0i,232.788416463774,166.22219180348,66.5662246602947,18.4691324226089,0.0459711496272753,"ols_step_best_subset",0.0270582948089105,0.659707349255413,"target=Log_SalePrice imb=0.5 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (aic)","OverallQual Neighborhood TotRmsAbvGrd GarageArea LotArea BsmtFullBath Fireplaces YearRemodAdd MasVnrArea MasVnrType KitchenAbvGr FireplaceQu FullBath LotFrontage BedroomAbvGr PoolArea OpenPorchSF WoodDeckSF ScreenPorch BsmtHalfBath HalfBath X3SsnPorch",22,1555221469805.72,1394369924192.81,34369.8880272876,34649.9835356537,30175.9618090057,31242.1812231901,976073887.582653,21264.2508416089,0.845544825289087,0.831091128693129,0.850951286449181,0.922470208976518,17.2672730779211+0i,9207458778054.45,7835098892113.23,1372359885941.21,153629390041.436,976073887.582653,"ols_step_forward_aic",0.039487651030311,0.205533961894227,"target=SalePrice imb=0.6 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Backward (aic)","LotFrontage LotArea Neighborhood OverallQual YearRemodAdd MasVnrType MasVnrArea BsmtFullBath BsmtHalfBath FullBath HalfBath BedroomAbvGr KitchenAbvGr TotRmsAbvGrd Fireplaces FireplaceQu GarageArea WoodDeckSF OpenPorchSF X3SsnPorch ScreenPorch PoolArea",22,1555221469805.72,1394369924192.81,34369.8880272876,34649.9835356537,30175.9618090057,31242.1812231901,976073887.582653,21264.2508416089,0.845544825289087,0.831091128693129,0.850951286449181,0.922470208976518,17.2672730779211+0i,9207458778054.45,7835098892113.23,1372359885941.21,153629390041.436,976073887.582653,"ols_step_backward_aic",0.039487651030311,0.205533961894227,"target=SalePrice imb=0.6 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Stepwise (aic)","OverallQual Neighborhood TotRmsAbvGrd GarageArea LotArea BsmtFullBath Fireplaces YearRemodAdd MasVnrArea MasVnrType KitchenAbvGr FireplaceQu FullBath LotFrontage BedroomAbvGr PoolArea OpenPorchSF WoodDeckSF ScreenPorch BsmtHalfBath HalfBath X3SsnPorch",22,1555221469805.72,1394369924192.81,34369.8880272876,34649.9835356537,30175.9618090057,31242.1812231901,976073887.582653,21264.2508416089,0.845544825289087,0.831091128693129,0.850951286449181,0.922470208976518,17.2672730779211+0i,9207458778054.45,7835098892113.23,1372359885941.21,153629390041.436,976073887.582653,"ols_step_both_aic",0.039487651030311,0.205533961894227,"target=SalePrice imb=0.6 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Forward (p-values)","OverallQual Neighborhood TotRmsAbvGrd GarageArea LotArea BsmtFullBath Fireplaces YearRemodAdd MasVnrArea MasVnrType KitchenAbvGr LotFrontage FullBath FireplaceQu BedroomAbvGr PoolArea OpenPorchSF WoodDeckSF ScreenPorch BsmtHalfBath HalfBath",21,1555987617307.68,1396322361073.97,34370.944514913,34645.7552023666,30176.9120070789,31263.8297362446,977427049.776893,21249.9300945748,0.845330699180621,0.831007919251694,0.850638499483277,0.922300655688413,17.2792380167317+0i,9207458778054.45,7832218919018.36,1375239859036.09,156644378380.367,977427049.776893,"ols_step_forward_p",0.0374196957346248,0.258908810303441,"target=SalePrice imb=0.6 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Backward (p-values)","LotFrontage LotArea Neighborhood OverallQual YearRemodAdd MasVnrType MasVnrArea BsmtFullBath BsmtHalfBath FullBath HalfBath BedroomAbvGr KitchenAbvGr TotRmsAbvGrd Fireplaces FireplaceQu GarageArea WoodDeckSF OpenPorchSF X3SsnPorch ScreenPorch PoolArea",22,1555221469805.72,1394369924192.81,34369.8880272876,34649.9835356537,30175.9618090057,31242.1812231901,976073887.582653,21264.2508416089,0.845544825289087,0.831091128693129,0.850951286449181,0.922470208976518,17.2672730779211+0i,9207458778054.45,7835098892113.23,1372359885941.21,153629390041.436,976073887.582653,"ols_step_backward_p",0.039487651030311,0.205533961894227,"target=SalePrice imb=0.6 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Stepwise (p-values)","OverallQual Neighborhood TotRmsAbvGrd GarageArea LotArea BsmtFullBath Fireplaces YearRemodAdd MasVnrArea MasVnrType KitchenAbvGr LotFrontage FullBath FireplaceQu BedroomAbvGr PoolArea OpenPorchSF WoodDeckSF ScreenPorch BsmtHalfBath HalfBath",21,1555987617307.68,1396322361073.97,34370.944514913,34645.7552023666,30176.9120070789,31263.8297362446,977427049.776893,21249.9300945748,0.845330699180621,0.831007919251694,0.850638499483277,0.922300655688413,17.2792380167317+0i,9207458778054.45,7832218919018.36,1375239859036.09,156644378380.367,977427049.776893,"ols_step_both_p",0.0374196957346248,0.258908810303441,"target=SalePrice imb=0.6 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Best Subset (SBIC)","FireplaceQu ScreenPorch TotRmsAbvGrd MasVnrType Neighborhood LotArea WoodDeckSF PoolArea",8,2707947206416.44,2493851228506.01,35203.7134303691,35409.8214459593,31008.5689254296,41777.8232573682,1745386516.12389,28145.4043509976,0.723807815457865,0.705896352979532,0.730821618359759,0.85488105509466,23.0902278439713+0i,9207458778054.44,6729009925158.51,2478448852895.93,181865133112.392,1745386516.12389,"ols_step_best_subset",0.0462199055857829,0.08868153716469,"target=SalePrice imb=0.6 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Forward (aic)","OverallQual Neighborhood TotRmsAbvGrd GarageArea BsmtFullBath YearRemodAdd Fireplaces LotArea KitchenAbvGr FullBath HalfBath WoodDeckSF ScreenPorch LotFrontage OpenPorchSF MasVnrArea MasVnrType BsmtHalfBath GarageYrBlt X3SsnPorch YrSold PoolArea FireplaceQu GarageCars",24,30.2921744550966,28.2439042798617,-1527.87740643333,-1237.21225624206,-5721.58205091496,0.140611470196875,0.0197715855509267,0.102232058237237,0.876251573917197,0.869872500894774,0.880753060933249,0.938484448956534,1.16942256248835+0i,232.788416463774,205.029110350273,27.7593061135012,3.86847378019383,0.0197715855509267,"ols_step_forward_aic",0.0449581660964395,0.104876641264307,"target=Log_SalePrice imb=0.6 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (aic)","LotFrontage LotArea Neighborhood OverallQual YearRemodAdd MasVnrType MasVnrArea BsmtFullBath BsmtHalfBath FullBath HalfBath KitchenAbvGr TotRmsAbvGrd Fireplaces FireplaceQu GarageYrBlt GarageCars GarageArea WoodDeckSF OpenPorchSF X3SsnPorch ScreenPorch PoolArea YrSold",24,30.2921744550966,28.2439042798617,-1527.87740643333,-1237.21225624206,-5721.58205091496,0.140611470196875,0.0197715855509267,0.102232058237237,0.876251573917197,0.869872500894774,0.880753060933249,0.938484448956534,1.16942256248835+0i,232.788416463774,205.029110350273,27.7593061135012,3.86847378019383,0.0197715855509267,"ols_step_backward_aic",0.0449581660964395,0.104876641264307,"target=Log_SalePrice imb=0.6 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (aic)","OverallQual Neighborhood TotRmsAbvGrd GarageArea BsmtFullBath YearRemodAdd Fireplaces LotArea KitchenAbvGr FullBath HalfBath WoodDeckSF ScreenPorch LotFrontage OpenPorchSF MasVnrArea MasVnrType BsmtHalfBath GarageYrBlt X3SsnPorch YrSold PoolArea FireplaceQu GarageCars",24,30.2921744550966,28.2439042798617,-1527.87740643333,-1237.21225624206,-5721.58205091496,0.140611470196875,0.0197715855509267,0.102232058237237,0.876251573917197,0.869872500894774,0.880753060933249,0.938484448956534,1.16942256248835+0i,232.788416463774,205.029110350273,27.7593061135012,3.86847378019383,0.0197715855509267,"ols_step_both_aic",0.0449581660964395,0.104876641264307,"target=Log_SalePrice imb=0.6 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (p-values)","OverallQual Neighborhood TotRmsAbvGrd GarageArea BsmtFullBath YearRemodAdd Fireplaces LotArea KitchenAbvGr FullBath HalfBath WoodDeckSF ScreenPorch LotFrontage OpenPorchSF MasVnrArea MasVnrType BsmtHalfBath GarageYrBlt X3SsnPorch YrSold",21,30.1485655435174,28.4985324573501,-1525.74067462116,-1272.06927081787,-5711.90202930473,0.14104059142705,0.019892448430092,0.102177679535618,0.875495104941554,0.870489408358474,0.879425938965362,0.937777126488678,1.17299143242411+0i,232.788416463774,204.720171728914,28.0682447348598,4.45043851584596,0.019892448430092,"ols_step_forward_p",0.0388586616723596,0.220792283247161,"target=Log_SalePrice imb=0.6 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (p-values)","LotFrontage LotArea Neighborhood OverallQual YearRemodAdd MasVnrType MasVnrArea BsmtFullBath BsmtHalfBath FullBath HalfBath KitchenAbvGr TotRmsAbvGrd Fireplaces FireplaceQu GarageYrBlt GarageArea WoodDeckSF OpenPorchSF X3SsnPorch ScreenPorch PoolArea YrSold",23,30.3073214287358,28.2696892453841,-1527.52914730831,-1242.14881802961,-5721.34607993849,0.140674661532067,0.0197893603971616,0.102283240804888,0.876140322887796,0.869807433337422,0.880560846710606,0.938382036651707,1.16994810548298+0i,232.788416463774,204.984365105762,27.8040513580121,3.94200702126465,0.0197893603971616,"ols_step_backward_p",0.0435901847573973,0.125130311231197,"target=Log_SalePrice imb=0.6 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (p-values)","OverallQual Neighborhood TotRmsAbvGrd GarageArea BsmtFullBath YearRemodAdd Fireplaces LotArea KitchenAbvGr FullBath HalfBath WoodDeckSF ScreenPorch LotFrontage OpenPorchSF MasVnrArea MasVnrType BsmtHalfBath GarageYrBlt X3SsnPorch YrSold",21,30.1485655435174,28.4985324573501,-1525.74067462116,-1272.06927081787,-5711.90202930473,0.14104059142705,0.019892448430092,0.102177679535618,0.875495104941554,0.870489408358474,0.879425938965362,0.937777126488678,1.17299143242411+0i,232.788416463774,204.720171728914,28.0682447348598,4.45043851584596,0.019892448430092,"ols_step_both_p",0.0388586616723596,0.220792283247161,"target=Log_SalePrice imb=0.6 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Best Subset (SBIC)","MasVnrType FireplaceQu ScreenPorch LotArea OverallQual HalfBath OpenPorchSF",7,59.985083802266,58.266368928569,-534.863760330968,-455.591446642439,-4684.33358649938,0.200322624701641,0.0401291539673543,0.150707176409422,0.748835538217024,0.742319292714461,0.751076538905548,0.866646720933938,1.66602195948158+0i,232.788416463775,174.841918134915,57.9464983288596,13.4493783180704,0.0401291539673543,"ols_step_best_subset",0.0373792674201377,0.260045669213168,"target=Log_SalePrice imb=0.6 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (aic)","OverallQual Neighborhood TotRmsAbvGrd GarageArea LotArea BsmtFullBath Fireplaces YearRemodAdd MasVnrArea MasVnrType KitchenAbvGr FireplaceQu FullBath LotFrontage BedroomAbvGr PoolArea OpenPorchSF WoodDeckSF ScreenPorch BsmtHalfBath HalfBath X3SsnPorch",22,1555221469805.72,1394369924192.81,34369.8880272876,34649.9835356537,30175.9618090057,31242.1812231901,976073887.582653,21264.2508416089,0.845544825289087,0.831091128693129,0.850951286449181,0.922470208976518,17.2672730779211+0i,9207458778054.45,7835098892113.23,1372359885941.21,153629390041.436,976073887.582653,"ols_step_forward_aic",0.039487651030311,0.205533961894227,"target=SalePrice imb=0.7 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Backward (aic)","LotFrontage LotArea Neighborhood OverallQual YearRemodAdd MasVnrType MasVnrArea BsmtFullBath BsmtHalfBath FullBath HalfBath BedroomAbvGr KitchenAbvGr TotRmsAbvGrd Fireplaces FireplaceQu GarageArea WoodDeckSF OpenPorchSF X3SsnPorch ScreenPorch PoolArea",22,1555221469805.72,1394369924192.81,34369.8880272876,34649.9835356537,30175.9618090057,31242.1812231901,976073887.582653,21264.2508416089,0.845544825289087,0.831091128693129,0.850951286449181,0.922470208976518,17.2672730779211+0i,9207458778054.45,7835098892113.23,1372359885941.21,153629390041.436,976073887.582653,"ols_step_backward_aic",0.039487651030311,0.205533961894227,"target=SalePrice imb=0.7 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Stepwise (aic)","OverallQual Neighborhood TotRmsAbvGrd GarageArea LotArea BsmtFullBath Fireplaces YearRemodAdd MasVnrArea MasVnrType KitchenAbvGr FireplaceQu FullBath LotFrontage BedroomAbvGr PoolArea OpenPorchSF WoodDeckSF ScreenPorch BsmtHalfBath HalfBath X3SsnPorch",22,1555221469805.72,1394369924192.81,34369.8880272876,34649.9835356537,30175.9618090057,31242.1812231901,976073887.582653,21264.2508416089,0.845544825289087,0.831091128693129,0.850951286449181,0.922470208976518,17.2672730779211+0i,9207458778054.45,7835098892113.23,1372359885941.21,153629390041.436,976073887.582653,"ols_step_both_aic",0.039487651030311,0.205533961894227,"target=SalePrice imb=0.7 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Forward (p-values)","OverallQual Neighborhood TotRmsAbvGrd GarageArea LotArea BsmtFullBath Fireplaces YearRemodAdd MasVnrArea MasVnrType KitchenAbvGr LotFrontage FullBath FireplaceQu BedroomAbvGr PoolArea OpenPorchSF WoodDeckSF ScreenPorch BsmtHalfBath HalfBath",21,1555987617307.68,1396322361073.97,34370.944514913,34645.7552023666,30176.9120070789,31263.8297362446,977427049.776893,21249.9300945748,0.845330699180621,0.831007919251694,0.850638499483277,0.922300655688413,17.2792380167317+0i,9207458778054.45,7832218919018.36,1375239859036.09,156644378380.367,977427049.776893,"ols_step_forward_p",0.0374196957346248,0.258908810303441,"target=SalePrice imb=0.7 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Backward (p-values)","LotFrontage LotArea Neighborhood OverallQual YearRemodAdd MasVnrType MasVnrArea BsmtFullBath BsmtHalfBath FullBath HalfBath BedroomAbvGr KitchenAbvGr TotRmsAbvGrd Fireplaces FireplaceQu GarageArea WoodDeckSF OpenPorchSF X3SsnPorch ScreenPorch PoolArea",22,1555221469805.72,1394369924192.81,34369.8880272876,34649.9835356537,30175.9618090057,31242.1812231901,976073887.582653,21264.2508416089,0.845544825289087,0.831091128693129,0.850951286449181,0.922470208976518,17.2672730779211+0i,9207458778054.45,7835098892113.23,1372359885941.21,153629390041.436,976073887.582653,"ols_step_backward_p",0.039487651030311,0.205533961894227,"target=SalePrice imb=0.7 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Stepwise (p-values)","OverallQual Neighborhood TotRmsAbvGrd GarageArea LotArea BsmtFullBath Fireplaces YearRemodAdd MasVnrArea MasVnrType KitchenAbvGr LotFrontage FullBath FireplaceQu BedroomAbvGr PoolArea OpenPorchSF WoodDeckSF ScreenPorch BsmtHalfBath HalfBath",21,1555987617307.68,1396322361073.97,34370.944514913,34645.7552023666,30176.9120070789,31263.8297362446,977427049.776893,21249.9300945748,0.845330699180621,0.831007919251694,0.850638499483277,0.922300655688413,17.2792380167317+0i,9207458778054.45,7832218919018.36,1375239859036.09,156644378380.367,977427049.776893,"ols_step_both_p",0.0374196957346248,0.258908810303441,"target=SalePrice imb=0.7 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Best Subset (SBIC)","MasVnrType Fireplaces FireplaceQu ScreenPorch BsmtFinSF2 KitchenAbvGr FullBath TotRmsAbvGrd HalfBath",9,3716156356995.1,3627897989866.2,35705.2013482001,35795.0433037138,31555.7982531545,49986.1395610828,2498614148.22004,34344.1354228381,0.604616115943574,0.59639717683533,0.608686643233105,0.780183724024736,27.6268905729163+0i,9207458778054.45,5604457176321.15,3603001601733.3,373630478421.41,2498614148.22004,"ols_step_best_subset",0.0311387339920329,0.479262894284929,"target=SalePrice imb=0.7 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Forward (aic)","OverallQual Neighborhood TotRmsAbvGrd GarageArea BsmtFullBath YearRemodAdd Fireplaces LotArea KitchenAbvGr FullBath HalfBath WoodDeckSF ScreenPorch LotFrontage OpenPorchSF MasVnrArea MasVnrType BsmtHalfBath GarageYrBlt X3SsnPorch YrSold PoolArea FireplaceQu GarageCars",24,30.2921744550966,28.2439042798617,-1527.87740643333,-1237.21225624206,-5721.58205091496,0.140611470196875,0.0197715855509267,0.102232058237237,0.876251573917197,0.869872500894774,0.880753060933249,0.938484448956534,1.16942256248835+0i,232.788416463774,205.029110350273,27.7593061135012,3.86847378019383,0.0197715855509267,"ols_step_forward_aic",0.0449581660964395,0.104876641264307,"target=Log_SalePrice imb=0.7 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (aic)","LotFrontage LotArea Neighborhood OverallQual YearRemodAdd MasVnrType MasVnrArea BsmtFullBath BsmtHalfBath FullBath HalfBath KitchenAbvGr TotRmsAbvGrd Fireplaces FireplaceQu GarageYrBlt GarageCars GarageArea WoodDeckSF OpenPorchSF X3SsnPorch ScreenPorch PoolArea YrSold",24,30.2921744550966,28.2439042798617,-1527.87740643333,-1237.21225624206,-5721.58205091496,0.140611470196875,0.0197715855509267,0.102232058237237,0.876251573917197,0.869872500894774,0.880753060933249,0.938484448956534,1.16942256248835+0i,232.788416463774,205.029110350273,27.7593061135012,3.86847378019383,0.0197715855509267,"ols_step_backward_aic",0.0449581660964395,0.104876641264307,"target=Log_SalePrice imb=0.7 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (aic)","OverallQual Neighborhood TotRmsAbvGrd GarageArea BsmtFullBath YearRemodAdd Fireplaces LotArea KitchenAbvGr FullBath HalfBath WoodDeckSF ScreenPorch LotFrontage OpenPorchSF MasVnrArea MasVnrType BsmtHalfBath GarageYrBlt X3SsnPorch YrSold PoolArea FireplaceQu GarageCars",24,30.2921744550966,28.2439042798617,-1527.87740643333,-1237.21225624206,-5721.58205091496,0.140611470196875,0.0197715855509267,0.102232058237237,0.876251573917197,0.869872500894774,0.880753060933249,0.938484448956534,1.16942256248835+0i,232.788416463774,205.029110350273,27.7593061135012,3.86847378019383,0.0197715855509267,"ols_step_both_aic",0.0449581660964395,0.104876641264307,"target=Log_SalePrice imb=0.7 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (p-values)","OverallQual Neighborhood TotRmsAbvGrd GarageArea BsmtFullBath YearRemodAdd Fireplaces LotArea KitchenAbvGr FullBath HalfBath WoodDeckSF ScreenPorch LotFrontage OpenPorchSF MasVnrArea MasVnrType BsmtHalfBath GarageYrBlt X3SsnPorch YrSold",21,30.1485655435174,28.4985324573501,-1525.74067462116,-1272.06927081787,-5711.90202930473,0.14104059142705,0.019892448430092,0.102177679535618,0.875495104941554,0.870489408358474,0.879425938965362,0.937777126488678,1.17299143242411+0i,232.788416463774,204.720171728914,28.0682447348598,4.45043851584596,0.019892448430092,"ols_step_forward_p",0.0388586616723596,0.220792283247161,"target=Log_SalePrice imb=0.7 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (p-values)","LotFrontage LotArea Neighborhood OverallQual YearRemodAdd MasVnrType MasVnrArea BsmtFullBath BsmtHalfBath FullBath HalfBath KitchenAbvGr TotRmsAbvGrd Fireplaces FireplaceQu GarageYrBlt GarageArea WoodDeckSF OpenPorchSF X3SsnPorch ScreenPorch PoolArea YrSold",23,30.3073214287358,28.2696892453841,-1527.52914730831,-1242.14881802961,-5721.34607993849,0.140674661532067,0.0197893603971616,0.102283240804888,0.876140322887796,0.869807433337422,0.880560846710606,0.938382036651707,1.16994810548298+0i,232.788416463774,204.984365105762,27.8040513580121,3.94200702126465,0.0197893603971616,"ols_step_backward_p",0.0435901847573973,0.125130311231197,"target=Log_SalePrice imb=0.7 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (p-values)","OverallQual Neighborhood TotRmsAbvGrd GarageArea BsmtFullBath YearRemodAdd Fireplaces LotArea KitchenAbvGr FullBath HalfBath WoodDeckSF ScreenPorch LotFrontage OpenPorchSF MasVnrArea MasVnrType BsmtHalfBath GarageYrBlt X3SsnPorch YrSold",21,30.1485655435174,28.4985324573501,-1525.74067462116,-1272.06927081787,-5711.90202930473,0.14104059142705,0.019892448430092,0.102177679535618,0.875495104941554,0.870489408358474,0.879425938965362,0.937777126488678,1.17299143242411+0i,232.788416463774,204.720171728914,28.0682447348598,4.45043851584596,0.019892448430092,"ols_step_both_p",0.0388586616723596,0.220792283247161,"target=Log_SalePrice imb=0.7 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Best Subset (SBIC)","FireplaceQu YearRemodAdd KitchenAbvGr PoolArea BsmtFullBath LotArea WoodDeckSF LowQualFinSF GarageCars",9,73.9673629019903,72.2480756176113,-223.290018685345,-144.017704996816,-4368.72106369033,0.222912405982479,0.0496899407408974,0.17031254064177,0.688995506051076,0.682254967727311,0.691770426038266,0.831727374827994,1.85389425663132+0i,232.788416463775,161.036142033919,71.7522744298559,12.3873955410707,0.0496899407408974,"ols_step_best_subset",0.0490522380832843,0.0598323849774072,"target=Log_SalePrice imb=0.7 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (aic)","OverallQual Neighborhood TotRmsAbvGrd GarageArea LotArea BsmtFullBath Fireplaces YearRemodAdd MasVnrArea MasVnrType KitchenAbvGr FireplaceQu FullBath LotFrontage BedroomAbvGr PoolArea OpenPorchSF WoodDeckSF LotConfig ScreenPorch HalfBath BsmtHalfBath X3SsnPorch YrSold",24,1544712337366.98,1377732080293,34360.3514215112,34666.8710344402,30160.7576093533,31088.8928036357,966519255.755952,21069.6042408924,0.847056762394327,0.832232500345401,0.852935157250825,0.923544886429904,17.1825519446168+0i,9207458778054.44,7853365300740.35,1354093477314.09,140238666084.649,966519255.755952,"ols_step_forward_aic",0.0415965047371643,0.160258751106481,"target=SalePrice imb=0.8 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
"Backward (aic)","LotFrontage LotArea LotConfig Neighborhood OverallQual YearRemodAdd MasVnrType MasVnrArea BsmtFullBath BsmtHalfBath FullBath HalfBath BedroomAbvGr KitchenAbvGr TotRmsAbvGrd Fireplaces FireplaceQu GarageArea WoodDeckSF OpenPorchSF X3SsnPorch ScreenPorch PoolArea YrSold",24,1544712337366.98,1377732080293,34360.3514215112,34666.8710344402,30160.7576093533,31088.8928036357,966519255.755952,21069.6042408924,0.847056762394327,0.832232500345401,0.852935157250825,0.923544886429904,17.1825519446168+0i,9207458778054.44,7853365300740.35,1354093477314.09,140238666084.649,966519255.755952,"ols_step_backward_aic",0.0415965047371643,0.160258751106481,"target=SalePrice imb=0.8 vif=10 ordint=FALSE ordfact=TRUE pin=0.05 pout=0.1","SalePrice"
